Date,AGG,EEM,GLD,GSG,LQD,QQQ,SLV,SPY,TLT,VGK,VNQ,VPL,VWRA.L
2022-09-26,88.17151641845703,33.293792724609375,151.22999572753906,20.040000915527344,92.3559341430664,269.8282470703125,16.920000076293945,351.6336669921875,94.3460693359375,42.28031921386719,72.92317962646484,53.557193756103516,89.55000305175781
2022-09-27,87.79474639892578,33.25632095336914,151.5399932861328,20.31999969482422,90.9659652709961,269.9364318847656,16.899999618530273,350.7360534667969,91.86186218261719,42.07691192626953,71.95208740234375,53.134254455566406,89.37000274658203
2022-09-28,89.20992279052734,33.54672622680664,154.69000244140625,20.979999542236328,92.79533386230469,275.3060607910156,17.450000762939453,357.6372375488281,94.93756866455078,43.24186325073242,73.4447250366211,54.00772476196289,89.7300033569336
2022-09-29,88.74124145507812,32.79728317260742,154.66000366210938,20.8799991607666,92.1048355102539,267.36962890625,17.3700008392334,350.1666259765625,94.4461898803711,42.6131591796875,71.28669738769531,53.410091400146484,88.9000015258789
2022-09-30,88.52989959716797,32.675506591796875,154.6699981689453,20.579999923706055,91.87166595458984,262.83599853515625,17.5,344.7517395019531,93.226806640625,42.66863250732422,72.08697509765625,52.81244659423828,89.55000305175781
2022-10-03,89.24918365478516,33.20948028564453,158.42999267578125,21.1299991607666,93.57125854492188,269.0021057128906,19.100000381469727,353.8536071777344,94.7081298828125,43.63943099975586,73.37279510498047,53.77786636352539,89.77999877929688
2022-10-04,89.48858642578125,34.296165466308594,160.6999969482422,21.739999771118164,94.00312042236328,277.4598388671875,19.360000610351562,364.8183898925781,94.443603515625,45.66421890258789,74.85643768310547,55.5523796081543,92.94999694824219
2022-10-05,89.01893615722656,34.31489944458008,159.80999755859375,22.100000381469727,93.29235076904297,277.312255859375,18.989999771118164,363.9689636230469,93.54060363769531,44.95231246948242,73.39077758789062,55.07426071166992,91.63999938964844
2022-10-06,88.6689682006836,34.108802795410156,159.6300048828125,22.229999542236328,93.076416015625,275.1290588378906,19.040000915527344,360.21435546875,93.02066040039062,43.9722785949707,71.34963989257812,54.67890930175781,92.12000274658203
2022-10-07,88.19931030273438,33.3968391418457,157.8800048828125,22.610000610351562,92.14971160888672,264.6454772949219,18.5,350.1666259765625,92.11762237548828,43.14940643310547,69.63220977783203,53.9985237121582,89.94999694824219
2022-10-10,87.80328369140625,32.928436279296875,155.47999572753906,22.309999465942383,91.32197570800781,262.0000305175781,18.09000015258789,347.492919921875,90.6855697631836,42.96449661254883,68.97581481933594,53.54800033569336,88.70999908447266
2022-10-11,87.8585433959961,32.403831481933594,155.16000366210938,21.969999313354492,91.13299560546875,258.40057373046875,17.68000030517578,345.292236328125,91.08692169189453,42.4005126953125,69.67715454101562,53.14344024658203,88.41000366210938
2022-10-12,87.93222045898438,32.44130325317383,155.99000549316406,21.8700008392334,91.0250473022461,258.3121032714844,17.59000015258789,344.15338134765625,91.53387451171875,42.34503936767578,68.94883728027344,52.9135856628418,87.87000274658203
2022-10-13,87.6559066772461,32.53498458862305,154.91000366210938,22.280000686645508,91.18700408935547,264.3701477050781,17.389999389648438,353.23590087890625,90.65819549560547,43.537723541259766,70.20768737792969,53.34572982788086,88.44999694824219
2022-10-14,87.17705535888672,32.04784393310547,152.97999572753906,21.729999542236328,90.31427764892578,256.4238586425781,16.809999465942383,345.1860656738281,89.91026306152344,42.89052963256836,68.46328735351562,52.40789794921875,88.65499877929688
2022-10-17,87.3612289428711,32.928436279296875,153.4199981689453,21.68000030517578,90.74612426757812,264.8913269042969,17.1200008392334,354.0563659667969,89.47241973876953,44.3236083984375,71.04393005371094,53.29055404663086,89.95999908447266
2022-10-18,87.50857543945312,32.937808990478516,153.75,21.399999618530273,91.28594970703125,266.9860534667969,17.229999542236328,358.21636962890625,89.68219757080078,44.85985565185547,71.81721496582031,53.24458694458008,90.20999908447266
2022-10-19,86.75340270996094,32.3382568359375,151.69000244140625,21.43000030517578,90.03533935546875,266.012451171875,17.010000228881836,355.6778869628906,88.04945373535156,44.046234130859375,70.0278549194336,52.84002685546875,89.94999694824219
